Course CRN Meeting Time,Day,Time,Building,Room,Comments
ENGL 161 - 14452 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2SH,116,
ENGL 161 - 14402 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2SH,315,
ENGL 161 - 14411 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SH,215,
ENGL 161 - 14387 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2SH,215,
ENGL 161 - 14395 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2LH,300,
ENGL 161 - 14413 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2SH,320,
ENGL 161 - 14437 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2SH,203,
ENGL 161 - 32293 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,215,
ENGL 161 - 26882 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2GH,204 ,
ENGL 161 - 14449 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LH,308,
ENGL 161 - 26880 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SH,104,
ENGL 161 - 14414 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LH,107,
ENGL 161 - 14394 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2SH,216,
ENGL 161 - 14428 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LH,107,
ENGL 161 - 32286 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SH,216,
ENGL 161 - 14397 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LH,315,
ENGL 161 - 22115 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2LH,304,
ENGL 161 - 14412 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2SH,315,
ENGL 161 - 14386 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LH,304,
ENGL 161 - 14415 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2LH,115,
ENGL 161 - 25973 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2TH,317,
ENGL 161 - 22117 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LH,320,
ENGL 161 - 14404 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2LH,308,
ENGL 200 - 27465 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2TH,219,
ENGL 200 - 26085 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,304,
ENGL 200 - 35294 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2SH,203,
ENGL 202 - 29938 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SEL,2058,
ENGL 222 - 14495 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2GH,104 ,
ENGL 222 - 33184 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2GH,104 ,
ENGL 241 - 14497 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,2LCC,C001,
ENGL 242 - 14507 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2LCC,C004,
ENGL 243 - 36680 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,2BSB,133,
ENGL 243 - 37876 - 12:00 PM (MW),Tue May 2,8:00 - 10:00 am,2LH,312,
ENGL 261 - 38023 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SH,103,
ENGL 295 - 34683 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2TH,204,
ENGL 297 - 39781 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,307,
ENGL 302 - 36410 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2BH,B6,
ENGL 305 - 33168 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SH,120,
ENGL 324 - 27482 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SH,100,
ENGL 351 - 30690 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2SH,100,
ENGL 428 - 39827 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,100,
ENGL 428 - 39826 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,100,
ENGL 429 - 33171 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
ENGL 429 - 33170 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,,,
ENGL 462 - 27498 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,214,
ENGL 462 - 27499 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,214,
ENGL 486 - 19257 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2SH,103,
ENGL 486 - 19256 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2SH,103,
ENGL 490 - 29431 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2LH,107,
ENGL 490 - 29430 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2LH,107,
ENGL 491 - 14548 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
ENGL 491 - 19260 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LH,214,
ENGL 491 - 19261 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LH,214,
ENGL 491 - 14547 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
ENGL 492 - 14549 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
ENGL 492 - 19262 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
ENGL 493 - 26976 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,,,
ENGL 495 - 31965 - 1:00 PM (TR),Tue May 2,1:00 - 3:00 pm,2ETMSW,L260,
ENGL 499 - 14560 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,,,
ENGL 545 - 39076 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2LH,214,
ENGL 547 - 33141 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2LH,206,
ENGL 570 - 35448 - 2:00 PM (M),Wed May 3,1:00 - 3:00 pm,,,
ENGL 571 - 14577 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,,,
ENGL 572 - 14578 - 5:00 PM (T),Thu May 4,3:30 - 5:30 pm,,,
ENGL 579 - 33136 - 2:00 PM (W),Wed May 3,1:00 - 3:00 pm,,,
ENGL 581 - 37881 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2LH,214,
ENGR 100 - 16548 - 12:30 PM (T),Fri May 5,8:00 - 10:00 am,2LCF,F004,
ENGR 100 - 36082 - 9:30 AM (R),Wed May 3,10:30 - 12:30 pm,2LCF,F004,
ENGR 100 - 16547 - 12:30 PM (R),Fri May 5,8:00 - 10:00 am,2BSB,140,
ENGR 111 - 40008 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2BH,304,
ENGR 111 - 39832 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
ENGR 112 - 39838 - 3:00 PM (F),Mon May 1,8:00 - 10:00 am,,,
ENTR 420 - 34375 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,301,
ENTR 454 - 31300 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2DH,330 ,
ENTR 494 - 39889 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2BH,209,
ENTR 494 - 39714 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2LCA,A007,
ENTR 541 - 36884 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,,,
EPSY 210 - 35471 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LCF,F006,
EPSY 255 - 29745 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LCF,F001,
EPSY 256 - 37987 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,389,
EPSY 340 - 39577 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BSB,337,
EPSY 413 - 34596 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,,,
EPSY 415 - 32423 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2ETMSW,3312,
EPSY 416 - 34311 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2LH,107,
EPSY 420 - 30777 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,,,
EPSY 420 - 28414 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,,,
EPSY 429 - 37133 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
EPSY 429 - 37087 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
EPSY 446 - 23981 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2LCA,A007,
EPSY 466 - 14212 - 5:00 PM (T),Thu May 4,3:30 - 5:30 pm,2ETMSW,2417,
EPSY 467 - 37127 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2ETMSW,2219,
EPSY 503 - 14216 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
EPSY 520 - 39877 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2LH,206,
EPSY 521 - 39863 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,,,
EPSY 522 - 25821 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2ETMSW,1433,
EPSY 530 - 39884 - 5:00 PM (W),Fri May 5,3:30 - 5:30 pm,2TH,216,
EPSY 560 - 37991 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,2ETMSW,3427,
EPSY 594 - 39864 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,,,
FIN 301 - 36003 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2LCD,D002,
FIN 301 - 37637 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LCD,D001,
FIN 302 - 37110 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2DH,230,
FIN 302 - 36005 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LCD,D004,
FIN 302 - 38695 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2BSB,145,
FIN 310 - 40004 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,367,
FIN 310 - 38369 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2DH,230,
FIN 310 - 15574 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2DH,220,
FIN 311 - 36928 - 8:00 AM (TR),Thu May 4,8:00 - 10:00 am,2LCC,C004,
FIN 320 - 15577 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2BH,305,
FIN 320 - 15578 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2DH,330,
FIN 330 - 39376 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LH,120,
FIN 330 - 36006 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2SH,320,
FIN 340 - 36007 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2DH,230,
FIN 412 - 30501 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2DH,170 ,
FIN 415 - 15581 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LH,308,
FIN 416 - 15582 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2BSB,311,
FIN 418 - 37125 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2TH,207,
FIN 418 - 37312 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2TH,207,
FIN 442 - 36008 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,120,
FIN 449 - 36289 - 4:00 PM (M),Tue May 2,3:30 - 5:30 pm,2BH,304,
FIN 449 - 36010 - 4:00 PM (M),Tue May 2,3:30 - 5:30 pm,2BH,304,
FIN 455 - 38574 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2TH,208,
FIN 455 - 36009 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2TH,208,
FIN 479 - 36284 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCA,A004,
FIN 479 - 36285 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCA,A004,
FIN 494 - 39427 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BSB,381,
FIN 494 - 40189 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,,,
FIN 494 - 36547 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2SH,100,
FIN 494 - 39428 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2DH,230 ,
FIN 494 - 39718 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2LH,305,
FIN 494 - 39719 - 6:00 PM (R),Thu May 4,6:00 - 8:00 pm,2LH,120,
FIN 500 - 36030 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2DH,220,
FIN 500 - 36150 - 1:00 PM (S),Sat Apr 29,1:00 - 3:00 pm,2DH,230 ,
FIN 510 - 15594 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2TH,117,
FIN 516 - 15597 - 6:00 PM (M),Mon May 1,6:00 - 8:00 pm,2DH,170 ,
FIN 520 - 37266 - 9:00 AM (S),Sat Apr 29,9:00 - 11:00 am,2DH,230 ,
FIN 520 - 15598 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2DH,230 ,
FIN 594 - 39429 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2DH,220 ,
FIN 594 - 39430 - 6:00 PM (T),Tue May 2,6:00 - 8:00 pm,2BSB,381,
FIN 594 - 38562 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2DH,170 ,
FIN 594 - 37126 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LH,315,
FIN 594 - 15604 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2DH,170 ,
FR 101 - 28369 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SH,212,
FR 101 - 15613 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LH,104,
FR 101 - 15611 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BSB,289,
FR 101 - 15609 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2BSB,113,
FR 102 - 15618 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BSB,281,
FR 102 - 15616 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BSB,115,
FR 102 - 15619 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BSB,185,
FR 103 - 15621 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BSB,113,
FR 103 - 15620 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LH,107,
FR 103 - 15624 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2SH,116,
FR 104 - 15625 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2BSB,185,
FR 104 - 15629 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BSB,119,
FR 104 - 15627 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2SH,208,
FR 104 - 15626 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LH,215,
FR 201 - 26546 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,101,
FR 202 - 15632 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,215,
FR 231 - 15633 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2SH,208,
FR 232 - 15634 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SH,116,
FR 298 - 33003 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
FR 302 - 24955 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,104,
FR 333 - 39261 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,LH,301,
FR 401 - 19616 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,315,
FR 420 - 39268 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2GH,207 ,
FR 420 - 39854 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2GH,207 ,
FR 449 - 37227 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2LH,103,
FR 449 - 37226 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2LH,103,
FR 462 - 33004 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2SH,100,
FR 462 - 33005 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2SH,100,
FR 470 - 15642 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,2TH,300,
FR 510 - 24991 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,2SH,216,
GC 471 - 39465 - 1:00 PM (W),Mon May 1,1:00 - 3:00 pm,,,
GC 473 - 17840 - 12:00 PM (TR),Fri May 5,8:00 - 10:00 am,2BRL,101B ,
GC 510 - 38235 - 10:00 AM (W),Fri May 5,10:30 - 12:30 pm,,,
GC 510 - 39474 - 10:00 AM (F),Fri May 5,10:30 - 12:30 pm,,,
GC 511 - 38257 - 1:00 PM (F),Mon May 1,1:00 - 3:00 pm,,,
GC 511 - 38252 - 2:00 PM (W),Wed May 3,1:00 - 3:00 pm,,,
GC 511 - 40040 - 5:00 PM (R),Thu May 4,3:30 - 5:30 pm,,,
GC 512 - 39467 - 3:00 PM (R),Fri May 5,1:00 - 3:00 pm,2TH,301,
GC 550 - 39801 - 4:00 PM (T),Thu May 4,1:00 - 3:00 pm,2BSB,117,
GC 593 - 38233 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2TH,120,
GC 594 - 39874 - 6:15 PM (M),Mon May 1,6:00 - 8:00 pm,,,
GEOG 100 - 17244 - 8:00 AM (MW),Wed May 3,8:00 - 10:00 am,2BSB,145,
GEOG 161 - 38009 - 3:00 PM (MW),Mon May 1,8:00 - 10:00 am,2BSB,145,
GEOG 207 - 31926 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2TH,215,
GEOG 469 - 33593 - 6:30 PM (R),Thu May 4,6:30 - 8:30 pm,,,
GEOG 469 - 33592 - 6:30 PM (R),Thu May 4,6:30 - 8:30 pm,,,
GEOG 482 - 17268 - 8:00 AM (T),Thu May 4,8:00 - 10:00 am,2BSB,2167,
GER 101 - 15902 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LH,305,
GER 101 - 22160 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LH,305,
GER 102 - 31389 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BSB,187,
GER 102 - 15910 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BSB,265,
GER 103 - 15912 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BSB,185,
GER 104 - 15914 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2BSB,185,
GER 104 - 15916 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2TH,312,
GER 120 - 26299 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,107,
GER 214 - 27669 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BSB,161,
GER 219 - 19518 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2BH,308,
GER 311 - 31176 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,321,
GER 401 - 27681 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,321,
GER 401 - 27664 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,321,
GER 449 - 23757 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2LH,103,
GER 449 - 23756 - 5:00 PM (M),Fri May 5,3:30 - 5:30 pm,2LH,103,
GER 487 - 26645 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2GH,304,
GER 487 - 26321 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2GH,304,
GER 494 - 30439 - 4:00 PM (W),Tue May 2,3:30 - 5:30 pm,2BSB,163,
GER 514 - 30435 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2SH,119,
GER 515 - 32983 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,119,
GER 550 - 31394 - 3:30 PM (T),Fri May 5,1:00 - 3:00 pm,,,
GKM 102 - 17585 - 9:00 AM (MTWR),Tue May 2,10:30 - 12:30 pm,2LH,201,
GKM 104 - 35886 - 10:00 AM (MTWR),Fri May 5,10:30 - 12:30 pm,2LH,201,
GKM 105 - 37105 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2BSB,369,
GKM 285 - 37816 - 3:00 PM (MWF),Mon May 1,8:00 - 10:00 am,2TH,216,
GKM 296 - 38418 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BSB,369,
GKM 298 - 34136 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,312,
GKM 298 - 34135 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2LH,312,
GLAS 109 - 39451 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2BH,208,
GLAS 120 - 39128 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2TH,208,
GLAS 123 - 38905 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,2SH,101,
GLAS 209 - 39792 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2LH,201,
GLAS 219 - 39793 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SH,304,
GLAS 250 - 39132 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2LH,305,
GLAS 272 - 39459 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2BH,209,
GLAS 276 - 39461 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2BH,304,
GLAS 279 - 39926 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2BSB,335,
GLAS 300 - 39136 - 3:00 PM (M),Mon May 1,8:00 - 10:00 am,2LH,307,
GLAS 494 - 39968 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,120,
GLAS 494 - 39969 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,2SH,120,
GWS 101 - 33413 - 2:00 PM (R),Wed May 3,3:30 - 5:30 pm,2LCA,A005,
GWS 101 - 15130 - 9:00 AM (MW),Tue May 2,10:30 - 12:30 pm,2LCA,A002,
GWS 101 - 19433 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2LCA,A005,
GWS 102 - 15134 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,2LCF,F003,
GWS 111 - 15148 - 10:00 AM (MWF),Fri May 5,10:30 - 12:30 pm,2LH,103,
GWS 117 - 22169 - 9:00 AM (MWF),Tue May 2,10:30 - 12:30 pm,2LH,103,
GWS 120 - 26642 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2LH,107,
GWS 202 - 39596 - 2:00 PM (TR),Wed May 3,3:30 - 5:30 pm,2SH,303,
GWS 205 - 39936 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2SES,138,
GWS 224 - 30209 - 8:00 AM (MWF),Wed May 3,8:00 - 10:00 am,2LCC,C001,
GWS 261 - 38024 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2SH,103,
GWS 275 - 33632 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BH,317,
GWS 276 - 37834 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2LH,312,
GWS 292 - 24653 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2TH,117,
GWS 294 - 34832 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2SH,220,
GWS 304 - 39839 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2BSB,285,
GWS 356 - 28466 - 9:30 AM (TR),Wed May 3,10:30 - 12:30 pm,2BH,B10,
GWS 390 - 15139 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2LH,304,
GWS 494 - 26996 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2LCA,A003,
GWS 494 - 26997 - 3:30 PM (R),Fri May 5,1:00 - 3:00 pm,2LCA,A003,
GWS 494 - 36413 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
GWS 494 - 36412 - 3:00 PM (W),Mon May 1,8:00 - 10:00 am,,,
GWS 502 - 28371 - 2:00 PM (W),Wed May 3,1:00 - 3:00 pm,2GH,204,
GWS 525 - 24902 - 1:00 PM (T),Tue May 2,1:00 - 3:00 pm,2ETMSW,4417,
HIST 100 - 32900 - 9:00 AM (MW),Tue May 2,10:30 - 12:30 pm,2LCF,F004,
HIST 101 - 15358 - 12:00 PM (MW),Tue May 2,8:00 - 10:00 am,2LCC,C003,
HIST 101 - 15356 - 9:00 AM (MW),Tue May 2,10:30 - 12:30 pm,2LCD,D005,
HIST 103 - 15371 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2BSB,140,
HIST 104 - 15389 - 2:00 PM (MW),Wed May 3,1:00 - 3:00 pm,2LCC,C006,
HIST 104 - 15390 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2LCF,F001,
HIST 109 - 30077 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2BH,208,
HIST 114 - 29128 - 9:30 AM (T),Wed May 3,10:30 - 12:30 pm,2SH,319,
HIST 137 - 38999 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BH,208,
HIST 170 - 39001 - 2:00 PM (T),Wed May 3,3:30 - 5:30 pm,2TH,208,
HIST 199 - 39940 - 12:00 PM (MWF),Tue May 2,8:00 - 10:00 am,2LH,101,
HIST 214 - 32928 - 1:00 PM (MWF),Mon May 1,1:00 - 3:00 pm,2BH,209,
HIST 217 - 26778 - 6:00 PM (W),Wed May 3,6:00 - 8:00 pm,2LH,120,
HIST 218 - 35881 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2SH,320,
HIST 219 - 35966 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2TH,215,
HIST 220 - 36654 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BH,209,
HIST 223 - 35800 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BSB,381,
HIST 225 - 31121 - 11:00 AM (MWF),Thu May 4,10:30 - 12:30 pm,2BSB,385,
HIST 234 - 30599 - 11:00 AM (TR),Mon May 1,10:30 - 12:30 pm,2BH,208,
HIST 237 - 32930 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2BH,208,
HIST 246 - 35179 - 11:00 AM (MW),Thu May 4,10:30 - 12:30 pm,2LH,210,
HIST 248 - 35123 - 2:00 PM (MWF),Wed May 3,1:00 - 3:00 pm,2LH,312,
HIST 253 - 34105 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2BH,209,
HIST 255 - 26081 - 12:00 PM (MW),Tue May 2,8:00 - 10:00 am,2LCC,C006,
HIST 258 - 37908 - 3:30 PM (TR),Fri May 5,1:00 - 3:00 pm,2LCA,A007,
HIST 262 - 34121 - 11:00 AM (T),Mon May 1,10:30 - 12:30 pm,2BH,317,
HIST 263 - 30188 - 12:30 PM (TR),Fri May 5,8:00 - 10:00 am,2TH,215,
HIST 266 - 32230 - 10:00 AM (MW),Fri May 5,10:30 - 12:30 pm,2BH,317,
