Course CRN Meeting Time,Day,Time,Building,Room,Comments
HIST 408 - 36565 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,201,
HIST 410 - 29683 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,320,
HIST 410 - 29682 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,320,
HIST 433 - 29685 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LH,307,
HIST 433 - 29684 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LH,307,
HIST 440 - 37484 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,101,
HIST 440 - 37485 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2SH,219,
HIST 454 - 34256 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LH,206,
HIST 454 - 31217 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2LH,304,
HIST 454 - 34257 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LH,206,
HIST 454 - 31216 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2LH,304,
HIST 461 - 33086 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,215,
HIST 461 - 32657 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2BSB,119,
HIST 461 - 33087 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,215,
HIST 461 - 32658 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2BSB,119,
HIST 462 - 39254 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2TH,216,
HIST 462 - 39257 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2TH,216,
HIST 473 - 36225 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,321,
HIST 473 - 36371 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,321,
HIST 475 - 11262 - 4:00 PM (W),Tue Dec 6,3:30 - 5:30 pm,2BSB,119,
HIST 481 - 20361 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2AEH,2236,
HIST 481 - 20360 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2AEH,2236,
HIST 481 - 40194 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,115,
HIST 481 - 40193 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,115,
HIST 482 - 39260 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LH,215,
HIST 482 - 39261 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,2LH,215,
HIST 489 - 39480 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,301,
HIST 489 - 39479 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,301,
HIST 496 - 39472 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,207,
HIST 496 - 39471 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,207,
HN 110 - 21647 - 9:00 AM (M),Tue Dec 6,10:30 - 12:30 pm,2AHSB,607,
HN 196 - 26706 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,,,
HON 121 - 27314 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BH,B21,
HON 121 - 27371 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,B21,
HON 123 - 28100 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LH,202,
HON 123 - 37358 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,315,
HON 124 - 37359 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LH,308,
HON 124 - 32596 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,301,
HON 124 - 29633 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2BH,B21,
HON 127 - 27316 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,337,
HON 127 - 28104 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,281,
HON 127 - 40232 - 3:30 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BH,B21,
HON 128 - 27317 - 11:00 AM (R),Mon Dec 5,10:30 - 12:30 pm,2BH,B21,
HON 131 - 34822 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LH,300,
HON 131 - 39987 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2GH,204,
HON 134 - 29076 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BH,B21,
HON 142 - 36683 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LH,307,
HUM 101 - 37333 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,133,
HUM 101 - 37334 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LH,215,
HUM 102 - 37336 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,161,
HUM 102 - 37335 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BSB,269,
IDS 200 - ALL,Thu Dec 8,3:30 - 5:30 pm,,"2LCA1,2LCA4,2LCD2,2LCD5",Combined Section Final
IDS 201 - 26964 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,312,
IDS 270 - 31167 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCA,A001,
IDS 270 - 37330 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2SH,304,
IDS 312 - 38241 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BSB,337,
IDS 312 - 37446 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LH,120,
IDS 313 - 32086 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2DH,330,
IDS 331 - 32709 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2SCE,408,
IDS 331 - 32087 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SCE,408,
IDS 355 - 37558,Mon Dec 5,8:00 - 10:00 am,2BSB,335,
IDS 355  - 38411,Wed Dec 7,1:00 - 3:00 pm,2TH,204,
IDS 355 - 19426,Thu Dec 8,3:30 - 5:30 pm,2BSB,"250, 2LC B101, 2LC E101",
IDS 371 - 32948 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCD,D001,
IDS 371 - 37408 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCD,D002,
IDS 401 - 26967 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2BH,304,
IDS 401 - 26978 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2BH,304,
IDS 405 - 14025 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2DH,220,
IDS 405 - 20387 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2DH,220,
IDS 406 - 33418 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2LH,210,
IDS 406 - 33417 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2LH,210,
IDS 410 - 39047 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2BH,209,
IDS 410 - 39046 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2BH,209,
IDS 410 - 14066 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2DH,210,
IDS 410 - 20388 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2DH,210,
IDS 420 - 25395 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,,,
IDS 420 - 33589 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,"2SEL2249,",2SEL 2249F,
IDS 451 - 38541 - 3:00 PM (W),Mon Dec 5,3:30 - 5:30 pm,2DH,230 ,
IDS 451 - 38537 - 3:00 PM (W),Mon Dec 5,3:30 - 15:30 pm,2DH,230 ,
IDS 462 - 37610 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,365,
IDS 462 - 37611 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BSB,365,
IDS 462 - 26866 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2TH,207,
IDS 462 - 26867 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2TH,207,
IDS 473 - 23273 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2DH,210,
IDS 475 - 14079 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,,,
IDS 475 - 19589 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,,,
IDS 495 - 20874 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2TH,117,
IDS 507 - 20875 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2ETMSW,2417,
IDS 507 - 38602 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LH,312,
IDS 507 - 38610 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LCA,A002,
IDS 515 - 25422 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2DH,220,
IDS 517 - 21170 - 9:00 AM (S),Sat Dec 10,9:00 - 11:00 am,2LCC,C001,
IDS 517 - 37931 - 3:20 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LCF,F006,
IDS 520 - 14090 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2DH,220,
IDS 521 - 37886 - 3:00 PM (M),Mon Dec 5,3:00 - 6:00 pm,2DH,220,
IDS 532 - 28716 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2DH,220,
IDS 532 - 40437 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2BH,304,
IDS 542 - 40573 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2BH,316,
IDS 560 - 39444 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,2LH,312,
IDS 561 - 38536 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2DH,230,
IDS 564 - 40212 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2LCA,A007,
IDS 567 - 38764 - 3:30 PM (M),Mon Dec 5,8:00 - 10:00 am,2DH,210,
IDS 567 - 38251 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2LCC,C006,
IDS 570 - 34924 - 9:00 AM (S),Sat Dec 10,9:00 - 11:00 am,2DH,220,
IDS 570 - 40438 - 3:00 PM (F),Mon Dec 5,8:00 - 10:00 am,,,
IDS 572 - 24370 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2DH,220,
IDS 572 - 38886 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2DH,220,
IDS 575 - 37447 - 9:00 AM (S),Sat Dec 10,9:00 - 11:00 am,2LCC,C003,
IDS 594 - 33763 - 6:00 PM (R),Thu Dec 8,6:00 - 8:00 pm,2LCA,A007,
IDS 594 - 26352 - 6:00 PM (M),Mon Dec 5,6:00 - 8:00 pm,,,
IDS 594 - 39447 - 6:00 PM (W),Wed Dec 7,6:00 - 8:00 pm,2LCA,A007,
IDS 594 - 35000 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2DH,210,
IDS 594 - 37415 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,,,
IDS 595 - 29382 - 9:00 AM (F),Tue Dec 6,10:30 - 12:30 pm,2BSB,163,
IDS 595 - 40668 - 11:00 AM (F),Thu Dec 8,10:30 - 12:30 pm,2BSB,117,
IE 201 - 12747 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,145,
IE 312 - 22491 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCC,C004,
IE 342 - 12762 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LCF,F004,
IE 365 - 12769 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2ERF,1003,
IE 380 - 12770 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2LCC,C006,
IE 396 - 37915 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2LCF,F003,
IE 396 - 12774 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCF,F006,
IE 396 - 40061 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2BH,316,
IE 411 - 32262 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCC,C006,
IE 411 - 32261 - 4:00 PM (MW),Tue Dec 6,3:30 - 5:30 pm,2LCC,C006,
IE 412 - 39456 - 5:00 PM (MW),Fri Dec 9,3:30 - 5:30 pm,2LCC,C001,
IE 412 - 39455 - 5:00 PM (MW),Fri Dec 9,3:30 - 5:30 pm,2LCC,C001,
IE 441 - 29571 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,308,
IE 441 - 29570 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,308,
IE 442 - 40274 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2BH,305,
IE 442 - 34405 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2BH,305,
IE 461 - 12782 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2LCF,F004,
IE 461 - 20377 - 5:00 PM (TR),Thu Dec 8,3:30 - 5:30 pm,2LCF,F004,
IE 467 - 20378 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCC,C003,
IE 467 - 12785 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LCC,C003,
IE 471 - 12787 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,308,
IE 471 - 20379 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,308,
IE 473 - 35475 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BH,317,
IE 473 - 35388 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BH,317,
IE 494 - 39098 - 2:00 PM (MWF),Wed Dec 7,1:00 - 3:00 pm,2BSB,115,
IE 494 - 39522 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2ERF,1023,
IE 494 - 39523 - 4:00 PM (MWF),Tue Dec 6,3:30 - 5:30 pm,2ERF,1023,
IE 499 - 27839 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2BH,305,
IE 594 - 37436 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2BH,208,
IE 594 - 38914 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2ERF,1023,
IE 594 - 40659 - 5:00 PM (W),Fri Dec 9,3:30 - 5:30 pm,2SH,303,
IE 594 - 33082 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2ERF,1003,
IE 594 - 40498 - 5:00 PM (M),Fri Dec 9,3:30 - 5:30 pm,2SH,319,
INST 105 - 36396 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2LCD,D002,
INST 114 - 33054 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2BSB,381,
INST 130 - 28546 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,208,
INST 184 - 28551 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LCF,F004,
INST 221 - 28569 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2SH,320,
INST 221 - 28568 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2BH,317,
INST 284 - 34067 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2BSB,319,
INST 333 - 29911 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,317,
INST 334 - 37205 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,305,
IT 202 - 39823 - 4:00 PM (M),Tue Dec 6,3:30 - 5:30 pm,2TH,117,
ITAL 101 - ALL,Mon Dec 5,6:00 - 8:00 pm,2LC,D2,Combined Section Final
ITAL 102 - ALL,Mon Dec 5,6:00 - 8:00 pm,2LC,D4,Combined Section Final
ITAL 103 - ALL,Tue Dec 6,6:00 - 8:00 pm,2BH,317,Combined Section Final
ITAL 104 - ALL,Tue Dec 6,6:00 - 8:00 pm,2BH,304,Combined Section Final
ITAL 200 - 31548 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LH,206,
ITAL 280 - 35489 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2LH,210,
ITAL 494 - 34745 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,202,
ITAL 494 - 34746 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2LH,202,
JPN 101 - 12825 - 3:00 PM (MTWR),Mon Dec 5,8:00 - 10:00 am,2LH,107,
JPN 101 - 12824 - 2:00 PM (MTWR),Wed Dec 7,1:00 - 3:00 pm,2LH,107,
JPN 103 - 12826 - 11:00 AM (MTWR),Thu Dec 8,10:30 - 12:30 pm,2LH,107,
JPN 103 - 25831 - 12:00 PM (MTWR),Tue Dec 6,8:00 - 10:00 am,2LH,107,
JST 102 - 27209 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2LH,205,
JST 117 - 20682 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BH,209,
JST 125 - 33394 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2TH,204,
KN 100 - 29557 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SES,250,
KN 130 - 39882 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2PEB,117,
KN 136 - 30408 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2LCD,D005,
KN 152 - 37318 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2SES,250,
KN 200 - 39885 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BH,305,
KN 240 - 29930 - 3:00 PM (MW),Mon Dec 5,8:00 - 10:00 am,2SES,230,
KN 243 - 29933 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BH,308,
KN 251 - 29556 - 8:00 AM (F),Wed Dec 7,8:00 - 10:00 am,2LCA,A001,
KN 261 - 36410 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2BH,304,
KN 262 - 39902 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2PEB,117,
KN 331 - 29961 - 11:00 AM (MW),Thu Dec 8,10:30 - 12:30 pm,2BH,317,
KN 335 - 29970 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2SES,130,
KN 337 - 37227 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2PEB,117,
KN 345 - 29975 - 12:00 PM (MW),Tue Dec 6,8:00 - 10:00 am,2PEB,117,
KN 352 - 29985 - 8:00 AM (MWF),Wed Dec 7,8:00 - 10:00 am,2SES,130,
KN 361 - 30415 - 8:00 AM (TR),Thu Dec 8,8:00 - 10:00 am,2SES,130,
KN 372 - 29994 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2SES,130,
KN 394 - 37504 - 12:30 PM (M),Tue Dec 6,8:00 - 10:00 am,,,
KN 400 - 39888 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,,,
KN 402 - 39889 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2LCA,A004,
KN 410 - 37228 - 11:00 AM (TR),Mon Dec 5,10:30 - 12:30 pm,2SES,130,
KN 435 - 40239 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2PEB,217,
KN 436 - 36326 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2PEB,117,
KN 436 - 39890 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2AHSB,701,
KN 442 - 30025 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2PEB,117,
KN 465 - 30416 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2BH,209,
KN 472 - 30032 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2BSB,311,
KN 500 - 30417 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2AHSB,710 ,
KN 503 - 39896 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2AHSB,713 ,
KN 545 - 33762 - 10:00 AM (W),Fri Dec 9,10:30 - 12:30 pm,2PEB,B17,
KN 552 - 38469 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2AHSB,722 ,
KN 594 - 39895 - 3:30 PM (TR),Fri Dec 9,1:00 - 3:00 pm,2AHSB,709 ,
KOR 101 - 38684 - 1:00 PM (MTWR),Mon Dec 5,1:00 - 3:00 pm,2LH,100,
KOR 103 - 39324 - 3:00 PM (MTWR),Mon Dec 5,8:00 - 10:00 am,2LH,103,
LALS 101 - 39174 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2BSB,145,
LALS 103 - 34441 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2SH,220,
LALS 104 - 23109 - 9:00 AM (MWF),Tue Dec 6,10:30 - 12:30 pm,2BSB,389,
LALS 105 - 33689 - 2:00 PM (MW),Wed Dec 7,1:00 - 3:00 pm,2BH,309,
LALS 109 - 34442 - 9:00 AM (MW),Tue Dec 6,10:30 - 12:30 pm,2BH,209,
LALS 110 - 37004 - 10:00 AM (MW),Fri Dec 9,10:30 - 12:30 pm,2BH,209,
LALS 127 - 32589 - 11:00 AM (MWF),Thu Dec 8,10:30 - 12:30 pm,2LCD,D005,
LALS 127 - 23558 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2LCD,D005,
LALS 127 - 39900 - 10:00 AM (MWF),Fri Dec 9,10:30 - 12:30 pm,2LCD,D005,
LALS 223 - 39488 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2TH,215,
LALS 225 - 13233 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2LCC,C003,
LALS 229 - 34595 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2LCC,C001,
LALS 240 - 40267 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2LCA,A004,
LALS 242 - 39184 - 9:30 AM (TR),Wed Dec 7,10:30 - 12:30 pm,2BSB,211,
LALS 262 - 35487 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2BH,208,
LALS 288 - 39186 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2TH,117,
LALS 295 - 35797 - 12:00 PM (MWF),Tue Dec 6,8:00 - 10:00 am,2SH,220,
LALS 461 - 38788 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2BSB,119,
LALS 461 - 33094 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,215,
LALS 461 - 33095 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,215,
LALS 461 - 38787 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2BSB,119,
LALS 491 - 32584 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,321,
LALS 491 - 32585 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,321,
LALS 501 - 31239 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,,,
LAS 103 - 38554 - 2:00 PM (W),Wed Dec 7,1:00 - 3:00 pm,2BSB,219,
LAS 103 - 38553 - 2:00 PM (W),Wed Dec 7,1:00 - 3:00 pm,2BSB,215,
LAS 103 - 38555 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,2BSB,211,
LAS 110 - 35679 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2LH,201,
LAS 110 - 37144 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,,,
LAS 110 - 37355 - 9:30 AM (R),Wed Dec 7,10:30 - 12:30 pm,2LH,207,
LAS 110 - 35683 - 3:30 PM (R),Fri Dec 9,1:00 - 3:00 pm,2ETMSW,2419,
LAS 110 - 38815 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2LH,307,
LAS 110 - 37354 - 2:00 PM (T),Wed Dec 7,3:30 - 5:30 pm,,,
LAS 110 - 38816 - 9:30 AM (R),Wed Dec 7,10:30 - 12:30 pm,,,
LAS 110 - 38818 - 3:30 PM (T),Fri Dec 9,1:00 - 3:00 pm,,,
LAS 110 - 37353 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,2LH,215,
LAS 110 - 35678 - 11:00 AM (T),Mon Dec 5,10:30 - 12:30 pm,2BSB,331,
LAS 110 - 37356 - 12:30 PM (R),Fri Dec 9,8:00 - 10:00 am,2LH,207,
LAS 110 - 35681 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,,,
LAS 110 - 37357 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2LH,320,
LAS 110 - 37883 - 3:00 PM (W),Mon Dec 5,8:00 - 10:00 am,,,
LAS 110 - 35682 - 11:00 AM (R),Mon Dec 5,10:30 - 12:30 pm,2BSB,265,
LAS 110 - 38819 - 12:30 PM (R),Fri Dec 9,8:00 - 10:00 am,2BSB,265,
LAS 110 - 38817 - 9:30 AM (T),Wed Dec 7,10:30 - 12:30 pm,,,
LAS 110 - 37143 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,,,
LAS 110 - 35680 - 12:30 PM (T),Fri Dec 9,8:00 - 10:00 am,2LH,202,
LAS 111 - 33882 - 11:00 AM (F),Thu Dec 8,10:30 - 12:30 pm,2BSB,337,
LAS 111 - 33880 - 11:00 AM (W),Thu Dec 8,10:30 - 12:30 pm,2LH,207,
LAS 111 - 33879 - 11:00 AM (T),Mon Dec 5,10:30 - 12:30 pm,,,
LAS 111 - 33878 - 2:00 PM (R),Wed Dec 7,3:30 - 5:30 pm,2SH,103,
LAS 111 - 33881 - 11:00 AM (R),Mon Dec 5,10:30 - 12:30 pm,2BSB,115,
LAS 111 - 34527 - 12:00 PM (W),Tue Dec 6,8:00 - 10:00 am,2LH,320,
LAS 493 - 35069 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2GH,204,
LAS 493 - 35068 - 6:00 PM (T),Tue Dec 6,6:00 - 8:00 pm,2GH,204,
LAT 101 - 13779 - 11:00 AM (MTWR),Thu Dec 8,10:30 - 12:30 pm,2BSB,113,
LAT 101 - 13778 - 10:00 AM (MTWR),Fri Dec 9,10:30 - 12:30 pm,2BSB,113,
LAT 103 - 13781 - 12:00 PM (MTWR),Tue Dec 6,8:00 - 10:00 am,2BSB,113,
LCSL 207 - 39295 - 1:00 PM (MWF),Mon Dec 5,1:00 - 3:00 pm,2BH,B6,
LCSL 483 - 34670 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2GH,204,
LCSL 483 - 34669 - 2:00 PM (TR),Wed Dec 7,3:30 - 5:30 pm,2GH,204,
LCSL 502 - 32448 - 3:00 PM (M),Mon Dec 5,8:00 - 10:00 am,2BSB,265,
LING 150 - 19911 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2LH,315,
LING 160 - 35481 - 12:30 PM (TR),Fri Dec 9,8:00 - 10:00 am,2LH,308,
LING 201 - 32297 - 3:00 PM (MWF),Mon Dec 5,8:00 - 10:00 am,2BSB,215,
